stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,wheelchair_boarding
9904acab-b4d8-47ee-be65-ec9ad848fc11,"377","E Lassen Ave & SR 99","(northside)",39.763938770529,-121.860855034641,0,0
01795d44-de51-492d-83f0-6d7f159d5637,"140","E Lassen Ave & Esplanade","(Rice Bowl)",39.7615623332001,-121.864805928755,0,0
58daba89-2d50-48d8-ab4a-36f521d815c2,"141","Esplanade & Lassen","(westside)",39.7599878764145,-121.864638290682,0,0
10427c20-ec73-4951-8a73-6a3bee68a929,"142","Esplanade & East","(Cal Pasta)",39.7572466586379,-121.861883661859,0,0
6a3ffece-0a8d-47cd-ac5d-51a40b8a6148,"143","Esplanade & East","(westside)",39.756349459669,-121.860978416263,0,0
7a19d7f0-1059-4e5b-bd21-c2d7489b09a6,"144","Esplanade & Mission Ranch",,39.7537758799658,-121.858489326149,0,0
51d675ba-6ea0-4669-a12c-db8642202d2b,"189","Esplanade & Cohasset","(Miller Mansion)",39.7501227110697,-121.854899189168,0,0
3a2c9667-58a2-446f-ac0f-ef93e2a56308,"150","Esplanade & 9th St","(westside)",39.7460873273663,-121.851939371344,0,0
c7be3faa-04a6-4279-a55c-fe5bbae7c2ec,"152","Esplanade & 5th Ave","(Enloe)",39.7421820308079,-121.849057337586,0,0
2535cf4e-5340-4e5c-aa58-48116d70ecb1,"153","Esplanade & 2nd Ave","(westside)",39.7389781319486,-121.846757343218,0,0
ae6c2b49-7a56-4ff5-83c8-9d2969e07ec6,"154","Esplanade & W Sac","(Chico HS)",39.7364595375335,-121.844953557548,0,0
03117da2-f142-4d8b-b9d0-4a982d7b64db,"400","Esplanade & Memorial","(Bidwell Mansion)",39.7336257835404,-121.842881550961,0,0
e79ce4ab-a718-4e2c-9364-fe5fab411a87,"330","Esplanade & 1st St",,39.7312734860941,-121.841380854927,0,0
e4272407-5ae6-43bb-ad1d-4856389a85da,"354","Memorial Way & Oleander Ave","Across from Court house",39.7333817025055,-121.840480973749,0,0
0e1ea94b-d8de-465a-9b86-9b712a028b3d,"355","Chico Jr High School","Oleander Ave & Francis Willard Ave",39.7355797729242,-121.841835489382,0,0
a52c8fb6-3910-4137-98bc-a61a5043f9d6,"455","Oleander Ave & E. Sacramento Ave","Northbound",39.7376222752108,-121.843320092161,0,0
f712c4b1-89a3-4622-a723-5bc4cccd7ab3,"356","E 1st Ave & Palm Ave","Outbound",39.7405928218718,-121.839139869162,0,0
69b77d20-aa4b-4731-a758-dcd7c1db7313,"252","E 1st Ave & Arbutus Ave",,39.7418802822757,-121.836182733547,0,0
f2853ec0-498b-4fe2-b95f-e2e012a96d7a,"253","E 1st Ave & Sherman Ave","Across from Library",39.7432643022099,-121.834130843528,0,0
9f8ef084-02e8-402e-b104-55bfad7db841,"255","E 1st Ave & Downing Ave",,39.7473707644564,-121.828915287788,0,0
5af0b882-c5bf-44f2-bcff-4d0a26e6bd0b,"256","First & Longfellow","In Motion Fitness",39.7497042864385,-121.825944741127,0,0
0299122b-9882-4b3e-a885-331dc1f6f3f9,"257","Manzanita Ave & Mariposa Ave",,39.7532085927253,-121.823772151695,0,0
3dfa66b0-d02b-43f8-ba20-5946a507a717,"258","Manzanita Ave & Dove Creek Ct",,39.755904212946,-121.819315661151,0,0
a0bd3be8-88c5-42ff-8581-86bf95695586,"259","Manzanita Ave & Madrone Ave",,39.757408932293,-121.815985698461,0,0
3eb7d4cd-4cb5-47e4-86ad-2a3555053906,"260","Marigold Ave & Manzanita Ave","Marigold School",39.7593857204548,-121.815140802571,0,0
c8feb280-160f-4fcc-b464-eac6e631de99,"243","Pleasant Valley High School","East Ave & Marigold Ave (Long's)",39.7611841417065,-121.815658468941,0,0
860a1705-2188-4bf9-b323-13c64c053d71,"244","East Ave & Mariposa Ave","Safeway",39.7610983110129,-121.824277748124,0,0
5537d15b-57c4-4cdb-afc1-b229d6b402f4,"344","East Ave & Floral Ave","Church/ Champion Christian",39.7610473490386,-121.830036451223,0,0
6ea5631d-e368-4a06-bf14-a0dbda892f9f,"106","East Ave & Ceres Ave","7/11",39.7609950459596,-121.834365536831,0,0
4e63ded0-db9a-4072-819a-3f4ddd6bd170,"346","North Ave & East Ave","Southbound",39.7605900323743,-121.83872412674,0,0
583a4999-47e7-4244-9e65-3e8e069a80dd,"347","North Ave & Geneva Ln","Across from Bidwell Jr High",39.7575631593205,-121.838639637151,0,0
0cc8f6d1-7bf6-4fb2-87d5-755227c2fbd1,"348","Ellene Ave & Manzanita Ave",,39.7546140703329,-121.843235602572,0,0
71ad00db-8e7e-4b78-97db-bffe955acdda,"432","Oak St & W 2nd","(Westside)",39.7237123384304,-121.850187888753,0,0
dc31fc22-c7c7-47e1-bf8b-77d559c7080f,"177","Ash St & W 3rd St",,39.7221070362393,-121.850658616463,0,0
64261414-9902-49fa-b372-b254778d9fe1,"178","Hickory & 7th St",,39.719124419637,-121.84886555963,0,0
820da4a1-05b7-40ea-ae15-11bde5ddcd75,"392","Oak St & W 7th St",,39.7202040088298,-121.846903523618,0,0
ac3ad839-ff65-42a6-be2e-210359b17be0,"176","Oak St & W 2nd","(Eastside)",39.7231705321771,-121.850252261773,0,0
b4b5e4a3-abee-4756-8bc6-f3024876fa1f,"349","Ellene Ave & Manzanita Ave","Villa Rita Apts",39.7545885893457,-121.843227555944,0,0
0343d1f9-341d-4d98-aa08-2cb7beb5bd9c,"350","North Ave & Geneva Ln","Bidwell Jr High",39.7575940047261,-121.838602086222,0,0
9d507fbf-31cd-4619-bd77-f033dc0d60c8,"351","North Ave & East Ave","Northbound",39.7606772041724,-121.838693281334,0,0
66c265d3-4c39-4cdb-a594-79da18acd9fe,"597","East Ave & Ceres Ave","Church of God",39.7609642005542,-121.834484895139,0,0
1e289157-6031-486b-94b6-c6437a8d98f2,"99","East Ave & Ceres Ave","Independent Living Services",39.7609829760184,-121.832738776966,0,0
abf15c1d-2fe9-433e-9188-f85b865c0c4a,"100","East Ave & Floral Ave",,39.7610258913652,-121.829609979964,0,0
af0b132d-3528-43c8-8c80-18fc77d8a530,"101","East Ave & Mariposa Ave","LDS Church",39.7610634422936,-121.82429115917,0,0
caf88b65-df5a-40e9-ae0a-d931f7a7adc1,"102","Pleasant Valley HS","East Ave & Marigold Ave",39.7611412263597,-121.815925348754,0,0
6e4cae04-a6f9-4fe1-8ebe-d07ea02f483b,"261","Manzanita Ave & Marigold Ave","Pleasant Valley HS",39.7587822233905,-121.81517567129,0,0
9f1a698c-59d4-467c-8af4-10cdb657ec10,"262","Manzanita Ave & Ceanothus Ave",,39.755813017834,-121.819581199859,0,0
6d2e7de9-c038-4100-8e3d-2a6331ab9377,"263","Manzanita Ave & Mariposa Ave","Longfellow Apts.",39.7532246859804,-121.823815067042,0,0
b073f808-b58c-44ae-8f2f-96a193dbc714,"264","First & Longfellow","Coffee Shop",39.7499510496826,-121.825680543523,0,0
43ffd159-9c19-4cc5-af3a-07ababf343a8,"265","E 1st Ave & Neal Dow Ave","Chico Assn of Realtors",39.7467498330325,-121.829770912514,0,0
2010f360-2163-45f0-8fed-16bcae542345,"266"," E 1st Ave & Sherman Ave ","Library",39.7434212114466,-121.834040989521,0,0
c071b7a8-0dbe-49d8-b94b-eb0357c024ab,"362","E 1st Ave & Arbutus Ave","1st Ave Square",39.7417139853069,-121.836770137356,0,0
5b546525-2892-4d9d-bae4-b8f2856148f1,"357","E 1st Ave & Palm Ave","Inbound",39.7404734635635,-121.839597185826,0,0
8a0c086b-0570-41dc-aba1-f4404ec84216,"358","Oleander Ave & E. Sacramento Ave","Southbound",39.7376075230603,-121.84336971303,0,0
7ed1e1c7-f0e1-459a-bca0-81fb56672f5d,"401","Chico Jr High School","Oleander & E. Francis Willard (Butte Co Health)",39.73515464277,-121.841582020615,0,0
8aa9b5f0-26c4-4836-8cf4-cc13eb4ed835,"359","Memorial Way & Oleander Ave","Court House",39.7334179123293,-121.84052791241,0,0
6ca9dd7a-e5da-4189-818f-9db8f458db0a,"638","Fair St & E 21st St","Outbound",39.720765931652,-121.820204813493,0,0
5935bd52-a977-435f-8d47-d4c1bcbb92c9,"374","Fair St & 22nd St","Work Training Center",39.718932641681,-121.817962486622,0,0
1d1f630a-124e-4dd5-8bf4-94da9025a87e,"437","Fair St & Fair Grounds","W Silver Dollar Fair Grounds",39.716215563787,-121.814847100666,0,0
9372ceee-7f67-46fa-8dcc-23def051224e,"463","Fair St & E. Park Ave","Tower Mart",39.7143393584692,-121.812683898967,0,0
a5e33d89-0bb3-47bb-89ed-664b8fa35db9,"291","E Park & MLK","(Carmichael)",39.7147215732766,-121.805488872855,0,0
7562c08b-d895-43bb-882a-49b78f4f0443,"635","Ryan Ave & Cohasset Rd","(CMA - 5th Sun)",39.8073945824739,-121.849965265391,0,0
e1f80bbc-ba28-4fb4-bb23-c10582dcce93,"636","Cohasset Rd & Lassen Ave","Rt 52 connector",39.7738079591875,-121.843813618649,0,0
9c30863b-6144-416c-9fa9-3f94ca609553,"115","Esplanade & Memorial",,39.7337330719074,-121.842469831852,0,0
8690da03-d22d-44f2-b86d-6cb979a2f2d5,"116","Esplanade & Washington",,39.736590965783,-121.844513675243,0,0
1a2a7080-ca43-4578-b401-70d2bcf52a80,"117","Esplanade & 2nd Ave",,39.7393281602459,-121.846542766484,0,0
e44c1517-33d9-48ac-868c-1c38d5db6d8a,"118","Esplanade & 5th Ave",,39.7424153830061,-121.848771682308,0,0
f4f89d6e-af75-4a4c-a5aa-60fbfb4bf258,"119","Esplanade & 7th Ave",,39.7445718791826,-121.850308588166,0,0
d78214f8-3ceb-4883-b8f2-c6b8d5b82a72,"120","Esplanade & 9th Ave",,39.7467283753591,-121.851861587278,0,0
1e583adc-7cf0-45f2-a1f6-0b908614c105,"517","Esplanade & Cohasset","(Italian Cottage)",39.7511821836938,-121.855843326798,0,0
99f9db9e-5c30-4970-b76a-bb2a0ff8488f,"379","Esplanade & Rio Lindo Ave",,39.7526641042628,-121.857310495216,0,0
6d019a8c-2ea8-450e-8b49-0fdcadc8f72a,"186","Esplanade & White Ave",,39.7556534263881,-121.860220692171,0,0
2f660be7-d0c0-4974-95ab-32a3ab688b16,"187","Esplanade & East Ave","(Regency)",39.757425025548,-121.862011066795,0,0
1c61c7e7-a8d0-4b3a-b7d6-d005fd6044e2,"124","Esplanade & Henshaw Ave","(CVS)",39.7604653096476,-121.86505000979,0,0
4bfff0de-23a3-4e43-8808-6bc91a0ef6f4,"126","Lassen Ave & SR99","(southside)",39.7639226772739,-121.860789320516,0,0
cbeba8fb-413b-462a-8dd9-b177e1af809f,"127","Lassen Ave & Joshua Tree","(Almond Grove)",39.7652195254099,-121.858608684457,0,0
bd9b5c66-c518-4373-bc79-cf5a7e38de41,"128","Lassen Ave & Godman Ave","(Almond Grove)",39.7664855281404,-121.856483033686,0,0
48f18862-08f9-4cb3-8c5e-22ddcf2bec1f,"129","Lassen Ave & El Paso Way ",,39.7678480904012,-121.85419510926,0,0
4ae526c6-f2eb-4d94-9fcd-3efba84cefb4,"130","E Lassen Ave & White","(southside)",39.769802079785,-121.850934884008,0,0
edd32ccf-22d6-42c1-89fe-9b63c1a3f44a,"131","Lassen Ave & Burnap Ave","(southside)",39.7715093059247,-121.848056873563,0,0
8de10b50-cceb-440a-9812-591afa56a2f5,"574","Lassen & Cohasset ","Bike Path",39.773156182358,-121.845302244741,0,0
01e22502-79f3-4327-bc58-8b431509be36,"133","Lassen & Ceres",,39.7730207307947,-121.83797579038,0,0
a9956a3f-1bc2-4acb-a3c7-935ccd336045,"534","Eaton Rd & Lassen Ave",,39.7731964154956,-121.83558728311,0,0
9138cc7c-c3f9-41df-878b-1541818ae603,"535","Eaton Rd & Keith Hopkins Pl",,39.770754264042,-121.834550609264,0,0
f313723f-3456-486a-b224-e28f4d8e6649,"587","Lupin Ave & Ceres Ave",,39.7683201592159,-121.834063788299,0,0
07d65b14-ebf5-4dfc-8cbe-3ded9f9d197c,"456","Ceres Ave & Diablo","(Syc Glen)",39.7714342040678,-121.838502844483,0,0
a2ec036d-18d3-412a-a3ce-b8b3b038f2df,"360","W Sac & Nord","Blue Oval Gas",39.731072320406,-121.860720924182,0,0
d30c4183-db4d-4ba5-bcc0-491aff068902,"384","W Sacramento Ave & Victorian Park Dr.","Woodglenn Condos",39.7310320872683,-121.865355781636,0,0
5da94b4e-00e6-40f8-ae28-56f9f1a6c253,"459","W Sacramento Ave & Gateway Ln.",,39.7310186762225,-121.868677697699,0,0
c3da5205-f3fb-4595-82d7-8d2fef996db4,"361","W 8th Ave & Forty Niner Ct","Emma Wilson School",39.7334809442449,-121.870071105365,0,0
8b322756-0efc-4251-a5b7-47bb3b0e40fc,"385","W Sacramento Ave & N. Cedar St.","by train tracks",39.7317831058373,-121.856508514673,0,0
5af73948-217d-4054-9bbc-f44efd0de7bd,"320","Warner & Legion","(RT8)",39.7305063742701,-121.84966083465,0,0
171ec86e-6716-45dd-8838-d3473902f438,"433","Ivy & 5th St",,39.7243708207828,-121.843554785464,0,0
d6297ce1-6ffb-48f5-8ddd-d60a0ff1da10,"434","Ivy & 9th St",,39.7219233049109,-121.840699573797,0,0
38064a49-7f3f-454d-81f3-24b8c78e9308,"602","W 9th St & Chestnut",,39.722862078122,-121.83885287278,0,0
6fe4677d-238c-42fc-b013-7b20d2f57300,"181","9th St & Salem",,39.7244445815351,-121.836487164288,0,0
9fda9310-4190-429a-9658-c9cb48fd5107,"376","E 8th St & SR32","(apts)",39.7382445477393,-121.817737181052,0,0
6a713adb-850a-4109-b5c9-5c0dd7fe0c33,"155","E 8th & Alpine St",,39.74111853487,-121.813503313869,0,0
43056237-5948-4aaf-a487-fe326ca09f76,"156","E 8th St & Glenn St",,39.7427037204924,-121.811134923168,0,0
07a9133d-437f-416b-accf-3150f265249a,"157","E 8th St & Forest",,39.7460390476012,-121.806196976077,0,0
3fe097a9-3bfb-4045-a658-621d12c0195b,"158","Forest Ave & Forest Creek Cir",,39.7433876838319,-121.805471438496,0,0
5fe2923f-669c-4e48-8c39-f9a25354c4eb,"159","Forest Ave & Modoc",,39.7401556217763,-121.804943043288,0,0
9ede22e3-b39e-40f2-af10-6d6a01e72359,"160","Forest Ave & Humboldt Rd",,39.737702741486,-121.804602402723,0,0
967bef31-98a4-48f2-9cea-cb252ce0c61d,"193","Forest Ave & Springfield Dr","Cinnamon Village Apts",39.7337652584174,-121.801760602102,0,0
094f1c03-19e0-4786-9b4c-b319fc70068f,"194","Forest Ave & Springfield Dr",,39.7285470204679,-121.801591622924,0,0
8694619c-55d3-4835-b647-6a3328d4d6ac,"195","E 20th St & Forest Ave","Best Buy",39.7272085980897,-121.80100287801,0,0
0804bae6-c0f2-4cd9-ad7e-b4f10f324e90,"196","E 20th St & Huntington Dr","Huntington Apts",39.7272327379723,-121.797794955837,0,0
e06e65dc-303b-4e02-b3a8-bf5a2e345680,"528","Notre Dame Blvd & E. 20th St",,39.7264294163245,-121.796321081896,0,0
50f47f4f-6265-454d-a6c9-8d6bd7a827b0,"197","Notre Dame Blvd & Robailey Dr","Mountain View Apts",39.7217543257329,-121.79533134671,0,0
e815a13f-c6a4-4f12-9c66-259302ab59a2,"617","Notre Dame Blvd & Forest",,39.7185155581543,-121.795346098861,0,0
9e91c93d-2b9e-4447-a6d8-a43532b12a21,"220","Forest Ave & E 20th St","(Winco)",39.7274768190072,-121.801436054792,0,0
60bf2e3e-8180-48f0-9997-8bed5a2d2557,"166","Springfield Dr & Forest","(across Sears)",39.7301509815545,-121.802770453857,0,0
03614185-68f1-4a71-90c0-b13c5e9ced09,"167","Springfield Dr & Chico Mall","(Calvary Chapel)",39.7297741311654,-121.806246596947,0,0
d8527e6f-3219-4468-929b-b109cc09b3f0,"191","Springfield Dr & Auburn Oak Way",,39.7321197230887,-121.808965015946,0,0
20a31312-caf0-435a-a7d7-51ff0890ff36,"192","Springfield Dr & Forest","(Cinn Village Apt)",39.7343902131552,-121.802960890708,0,0
5dddb0c7-ff0e-49a7-a8b8-24f2c5d2c272,"222","Forest Ave & Amanda Way",,39.7351908525938,-121.802247423068,0,0
509cde74-e596-4de1-8f16-a2e9fe51d5b5,"422","Forest Ave & Humboldt","(East side)",39.7377738200291,-121.804474997787,0,0
d9c0e5eb-9a3b-4c53-be4e-08d02a51e7c0,"224","Forest Ave & Stansbury",,39.7405190611195,-121.804967183171,0,0
07967753-4698-49b7-8280-23ca3e4c023f,"225","Forest Ave & Temperance Way",,39.7433903660411,-121.805432546463,0,0
e42b5fab-afe6-48b7-8b04-6094e6ae4cf0,"460","8th Street & Forest","(deer pens)",39.7455347922763,-121.80700163883,0,0
dedaf3cb-cb5a-4fb7-ba70-adc1e115d9b9,"226","E 8th St & Kern","(Cedar Grove)",39.743657245854,-121.809748221025,0,0
f44f2281-f8a4-47a2-bce2-603a99b88493,"227","E 8th St at Parkview School",,39.7417542184445,-121.812596727168,0,0
0f0474dd-0427-446c-8e83-2500deba9306,"228","E 8th St & Hwy 32 ","(park side)",39.7382686876219,-121.817776073085,0,0
d328ea52-fa6b-4665-8445-bf14ec3443cb,"170","8th & Salem",,39.725179506849,-121.83724488838,0,0
26f5bb8b-2720-4622-81c2-ded660f52f75,"600","W. 8th St & Ivy St",,39.722585810577,-121.841140797206,0,0
691eb130-df44-4186-be92-83d052e01ba4,"174","Ivy St & W. 5th St",,39.7247074380343,-121.843684872608,0,0
9c24d225-bf8d-4312-9fa6-6da57859fb6f,"325","W 2nd St  Hazel St",,39.7273225919797,-121.84481676488,0,0
92872dfa-e129-4944-a081-792ba3ec4993,"503","Biggs 6th & B Street","Biggs City Hall",39.4138407357836,-121.710922223981,0,0
7c5c6396-c795-47ad-bd9b-ab5dcbae115b,"532","B St & 8th","Biggs (Family Park)",39.4125197477651,-121.713371080957,0,0
0525c174-c590-46ae-b8b2-25015638ef11,"580","W Biggs Gridley Rd & Macedo Rd","Across from Heron Landing",39.3721793217766,-121.706701767844,0,0
287bae64-e2ae-4699-918c-2ef1f7b0a1d1,"501","Spruce & Idaho","Gridley (southside)",39.36490382939,-121.706184101473,0,0
f28216d6-dc21-43c0-adfa-c530ed18a765,"500","Spruce St & Oregon","Gridley (southside)",39.3649118760176,-121.703697693568,0,0
82f738ea-3422-48c6-9ed0-e8dab0640dd6,"79","Spruce St & Kentucky","Gridley",39.3657379964434,-121.697035085978,0,0
1a3a8f43-4cc2-413c-abee-0c793e8e6234,"524","Spruce & SR 99","Gridley (across from hospital)",39.3669664482454,-121.688717555327,0,0
48f7d15c-ed25-4a74-8367-33d79f9748eb,"545","Midway Durham Dayton Hwy","Durham (East)",39.646055677298,-121.800163346539,0,0
de649bee-58a7-44c0-8095-ba660a35d644,"308","Park Ave & 15th St",,39.7219635380485,-121.82804759312,0,0
fd1d0791-ecd3-4157-8cee-c41a07cce94e,"586","Eaton Rd & Floral Ave","Eastwood Court",39.7693407398069,-121.82970519839,0,0
1558395b-ab2a-4040-b3e6-8cb61b2478c7,"537","Floral Ave & Glenshire Ln",,39.7663594643092,-121.829498668283,0,0
1e604662-414e-4310-a3cb-0df68d67a5d5,"581","Floral Ave & Ravenshoe Way",,39.7626727677985,-121.829418202008,0,0
0b0facd7-5e4f-4d22-abe9-3a45313c8c0a,"367","East Ave & Cactus Ave",,39.761176095079,-121.81031684937,0,0
c29f6285-1303-4a4e-9b48-070b972699f3,"105","East Ave & Manzanita Ave",,39.7615475810497,-121.807210851145,0,0
81453bb8-562a-4983-80a7-f339956160c0,"208","Manzanita Ave & Hooker Oak Ave","S. Hooker Oak Park",39.7596137082346,-121.799196410131,0,0
f3e57a8c-554c-42a1-802f-9db73797e1e1,"209","Bruce Rd & E. 8th St.",,39.7502501160056,-121.794549482736,0,0
6dd81c45-c5d9-4815-ba8e-247d2b6abb83,"368","Bruce Rd & Lakewest Dr.",,39.7469147888967,-121.792897241884,0,0
c39946f0-3d13-494f-970f-98f05abb5e5c,"211","Bruce Rd & Sterling Oaks Dr.",,39.7444364276192,-121.792850303224,0,0
5aa914be-da8b-4e95-ae62-2d4ba30e435f,"540","Marsh Jr High","Humboldt Rd & El Monte",39.7390720092697,-121.799794542777,0,0
8d778e6a-bf40-4b52-ab74-c61143368605,"621","Concord & Bruce",,39.7324335415622,-121.789017426313,0,0
51f855eb-061a-43fb-b476-a249182a513a,"623","North BC Courthouse",,39.7295273679213,-121.790680396001,0,0
74607ccd-b1a2-43ba-8a6c-4b81b268aa25,"603","Pine St & 9th St",,39.7284906940753,-121.830173243891,0,0
6a1e8b4e-5112-4e4d-948a-a62ff08371bc,"439","Mulberry St & 14th St","Southbound",39.7249662712196,-121.827049811307,0,0
a10ba7c1-a824-483f-9266-76724123bda1,"305","Mulberry St & 18th St",,39.7228406204486,-121.823211569978,0,0
140f02ed-4bd2-446f-b72c-4e9acd4b76f6,"622","Mulberry St & 19th St",,39.7221593393182,-121.822022010208,0,0
eb5911ff-297c-47a7-8e58-da0b04869b91,"199","Skyway & Zanella Way","Ginno's",39.7148328849574,-121.791706341011,0,0
85862f78-2852-4c9a-801f-1be0334b0502,"441","Skyway & Dominic Dr.","Italian Cottage Restaurant",39.7137144037315,-121.7874349229,0,0
312872c0-926f-4ea1-ada7-43795e291ffd,"0","Skyway & Princeton Wy","Old Concrete Shelter",39.746397122526,-121.64408291245,0,0
200a8723-589a-470b-96d4-6a26d61463a4,"508","Skyway & Neal Rd","Welcome to Paradise Park",39.746120854981,-121.638330914875,0,0
b6748b1e-d8e7-489e-b80e-6a0759568c53,"2","Skyway across from Town Hall ","Annie's Country Cafe",39.7503547221634,-121.631917752738,0,0
922c9745-2170-4ad4-9c73-cd397f98fa46,"4","Skyway & Birch St","Car Mart",39.7546636912026,-121.627801902759,0,0
a9c09f4d-6cf5-481c-be0a-8aa35d2fd5f5,"445","Almond & Birch","(PTC)",39.7546435746338,-121.624646283665,0,0
fc276448-f134-4f79-9a16-490e3e1d766a,"509","Fir St & Skyway","Tech Guy Computers",39.7563333664139,-121.625909604186,0,0
bdaa7719-4962-4c4e-a85e-3ec2f4f50caa,"5","Skyway & Elliott Rd","Les Schwab Tires",39.7593012308658,-121.62399584794,0,0
37ed2df2-2f23-4fbc-a9e4-2a4faf41d7cc,"6","Skyway & Luther Dr","Recreation Center",39.7616495049983,-121.622593052542,0,0
82bbc792-4d42-444a-8c10-d788854a35b9,"7","Skyway & Lucky John Rd","Happy Garden Restaurant",39.7656687954467,-121.616938955601,0,0
29dd0346-d42b-4f3d-bd3e-1b5dd6e9fade,"406","Skyway & Maxwell Dr","Automotive Center",39.7671654681662,-121.613645202735,0,0
3f39fe62-6989-44df-8401-1c32767a8809,"8","Skyway & Billie Rd","Companions Animal Hospital",39.7705262762622,-121.612208879722,0,0
b896b2b7-0d2d-4aee-94df-84d7bc419721,"9","Skyway & Wagstaff","Shell Gas Station",39.7775094078487,-121.606384462499,0,0
f7b0492c-4203-4578-9910-6c7e4ceafc48,"510","Wagstaff Rd & Harvey Rd","S. Fire Station",39.7776207195294,-121.600446051386,0,0
913c0ff9-8d05-4d3a-aeab-f385d0af1678,"10","Clark & Wagstaff","Rabobank",39.7771593795514,-121.591141467758,0,0
6cd8c09f-b1e6-42c0-9849-b0d83a101285,"531","Clark Rd & Armstrong Pl","Southbound",39.773292975026,-121.594932770427,0,0
48d89afa-ae6c-4af4-a69f-40fa1f2cef2e,"11","Clark Rd & Billie Rd","Post Office",39.7708119315393,-121.597385650717,0,0
22c38ef2-02ed-4a6d-9727-0c477c064794,"409","Clark Rd & Elk Ln","Elk's Lodge",39.768036,-121.600075,0,0
6c60d11b-347a-4257-aa6a-1f3910645a9b,"515","Clark Rd & Central Park Dr","Paradise Mtn. Real Estate",39.7651108959383,-121.602846628597,0,0
0b849131-38d1-468b-b43f-9975731b1653,"12","Clark Rd & Maple Park Dr","Jiffy Lube",39.7614014006496,-121.605461782543,0,0
fc31a0c9-9751-448f-bb09-4751d5f5e56e,"13","Clark Rd & Shadowbrook Wy","DMV",39.7577039753022,-121.607064402524,0,0
6368ebb4-a64f-4ddc-a8ee-47af7c4db8ec,"14","Clark & Pearson","Paradise Motors",39.7523985655545,-121.60777652906,0,0
ba49bd7d-2ed3-429f-89d7-0f6a874228b9,"411","Pearson Rd & Churchill","Busters Coffee Deli",39.752244338527,-121.612883455329,0,0
84bc69ae-6918-4dcd-8d10-57c44995ad5b,"15","Pearson Rd & Chapel Dr","Paradise Hobbies",39.7522322685857,-121.616186595928,0,0
7f0bf4a1-6be5-4555-959a-627655ac133c,"16","Pearson Rd & Black Olive Dr","Community Park",39.7523704023582,-121.624367333911,0,0
0b93991a-04fa-4acb-8350-8dd37bec300b,"77","Heritage Oaks Mall","E Gridley Rd & SR 99 (Heritage Oaks)",39.3632006265641,-121.687254410222,0,0
e66d1b3b-0f41-4488-933f-fe6dbc229d88,"75","E Gridley Rd at Farm Labor Housing","Farm Labor Housing",39.3650862196139,-121.647335091074,0,0
9297c6af-3dce-41a5-b2a7-ac0477262db4,"499","SR 70 & Palermo Rd","(Falling Rock)",39.4329394062125,-121.605062133376,0,0
1c5a1777-4261-47c8-aae1-78bf5fca8760,"496","Palermo Rd & Lone Tree Rd","Southside",39.4341705402238,-121.576771532105,0,0
a411e0dc-8122-4531-8825-5a674dd55b04,"74","Lincoln & Palermo","Wymancreek Feed",39.4354687294643,-121.551395151102,0,0
a793619f-ffee-41a2-8944-94d5cdbc27fa,"493","Alverda Dr & Feather Falls Blvd","Feather Falls Casino",39.4665917436237,-121.517673076253,0,0
22c89c07-31bb-4b45-b320-82ef96251782,"494","Alverda Dr & Majhi Ln","Tribal Admin",39.4667419473375,-121.520127297647,0,0
5b21aa55-e404-467f-88a4-dee126611172,"491","Lower Wyandotte Rd & Oro Bangor Hwy","Robertson's Market",39.4810206878794,-121.530429663088,0,0
841b8977-25e9-476f-8928-55e46bf0a0c8,"482","Lower Wyandotte Rd at Southside Community Ctr","Southside Community Center",39.4996137618788,-121.538458856252,0,0
d26de8da-9b6a-4bf8-9eb9-67f4eee5997f,"122","Cohasset Rd & Esplanade","(Drive-Thru)",39.7508589774882,-121.854974291025,0,0
fbbb8914-58fe-4f86-8853-e0708545b55d,"123","Cohasset Rd & Parmac","(Childrens ctr)",39.7516569347177,-121.851555815432,0,0
906b9453-19de-4ff3-a8c0-b7a73b7e7429,"182","Rio Lindo Ave & Cohasset","(Dental Office)",39.7533574553345,-121.84764649556,0,0
e234a15b-6651-45ee-a376-1f09d7140c50,"183","Rio Lindo & Parmac","(across Bloodsource)",39.7554536018046,-121.849416753615,0,0
18b5f857-d194-4a72-8d5b-0c74049ec697,"184","Rio Lindo Ave & bike path",,39.755774125801,-121.851968875645,0,0
43d1b205-91df-48a7-a8cc-260552de7659,"185","Rio Lindo Ave & Porter","(courtyard)",39.7541661414007,-121.854714116735,0,0
a1c1059d-c34f-4c55-9bf1-8355ccb448e1,"331","Esplanade & Shasta",,39.7642257669107,-121.868825219204,0,0
4e870f04-d327-47aa-83cb-42416786c003,"332","Esplanade at Cavalier Bike Path",,39.7655990580082,-121.870202533615,0,0
c325dac5-c934-4358-8077-f43db4fdd0ed,"576","Esplanade at Mt. View Mobile Home Park",,39.769356833062,-121.873976401924,0,0
a6feba5d-b4e7-4160-bd86-9363fcc5b4ea,"333","Esplanade & Eaton","(Philly Sq)",39.7711311144311,-121.875760071025,0,0
1cf5f0ee-02d1-492a-a661-68ffd7b0c40b,"334","Esplanade & Tonea",,39.7749546036097,-121.879590265726,0,0
01d530f7-9dd2-45c3-b52c-6528af7498d8,"607","Esplanade at DeGarmo Park","DeGarmo Park",39.7775456176725,-121.882182620894,0,0
64f49c9a-d95e-4a1c-848e-7e935413b086,"335","Esplanade at Shasta School",,39.779539840194,-121.884215735448,0,0
